,user_id,food_id,rating,users_frequency,items_frequency
308343,1974680,181396,4,55,26
308344,50969,181396,4,520,26
308345,144373,181396,5,191,26
308346,163112,181396,5,940,26
308347,17803,181396,4,944,26
308348,157425,181396,5,1139,26
308349,286566,181396,4,1353,26
308350,311003,267858,5,246,26
308351,157425,267858,5,1139,26
308353,498271,267858,5,1800,26
308354,537937,267858,5,751,26
308355,209747,267858,5,821,26
308356,4470,267858,5,1764,26
308357,50969,267858,5,520,26
308359,537617,267858,5,87,26
308360,424008,267858,5,59,26
308361,136997,267858,5,880,26
308362,114681,267858,5,120,26
308363,489552,267858,5,180,26
308365,212609,267858,5,474,26
308366,55729,267858,2,445,26
308368,107135,267858,5,1166,26
308369,10404,267858,5,134,26
308370,482376,267858,5,1050,26
308373,583193,267858,4,84,26
308374,2000431901,267858,4,293,26
308416,6258,17764,5,457,59
308417,22724,17764,5,45,59
308418,35965,17764,5,81,59
308421,47510,17764,5,444,59
308422,91453,17764,5,81,59
308425,24386,17764,5,312,59
308426,55380,17764,4,209,59
308427,59780,17764,5,374,59
308428,56181,17764,5,102,59
308430,134624,17764,5,155,59
308433,158131,17764,5,20,59
308434,117501,17764,5,32,59
308435,49168,17764,5,92,59
308436,58619,17764,5,39,59
308437,176615,17764,5,1392,59
308438,103876,17764,5,391,59
308439,53959,17764,5,252,59
308441,187507,17764,5,20,59
308442,9717,17764,5,68,59
308443,162888,17764,4,49,59
308444,217226,17764,5,121,59
308445,37036,17764,5,300,59
308446,394077,17764,4,325,59
308447,128447,17764,5,93,59
308448,362734,17764,5,87,59
308449,329638,17764,5,124,59
308450,460687,17764,5,30,59
308451,218535,17764,5,272,59
308454,437974,17764,5,55,59
308461,627420,17764,5,53,59
308464,316717,17764,5,129,59
308465,32058,17764,5,207,59
308466,362986,17764,5,20,59
308467,928301,17764,4,97,59
308468,754772,17764,5,23,59
308469,1211187,17764,5,54,59
308470,452749,17764,5,33,59
308471,297076,17764,5,170,59
308472,384657,17764,5,21,59
308473,140008,17764,4,143,59
308539,147027,138316,5,195,20
308540,25792,138316,5,169,20
308541,185387,138316,5,123,20
308542,195750,138316,5,89,20
308543,222139,138316,5,355,20
308544,47510,138316,5,444,20
308545,55221,138316,5,163,20
308546,67656,138316,5,1088,20
308547,203717,138316,5,68,20
308550,382071,138316,4,696,20
308551,166642,138316,5,1197,20
308553,251917,138316,5,429,20
308554,526666,138316,5,528,20
308556,175492,138316,5,142,20
308557,246482,138316,5,240,20
308567,352845,95311,5,50,109
308571,52125,95311,5,183,109
308572,54697,95311,5,158,109
308576,121185,95311,5,156,109
308577,31261,95311,5,35,109
308578,109547,95311,5,35,109
308579,146310,95311,5,78,109
308581,221810,95311,5,30,109
308582,21399,95311,5,26,109
308584,311625,95311,5,177,109
308585,368300,95311,5,34,109
308586,113517,95311,5,25,109
308588,44642,95311,5,78,109
308589,177688,95311,4,34,109
308597,29450,95311,5,22,109
308601,542891,95311,5,58,109
308603,256021,95311,5,52,109
308609,804978,95311,5,56,109
308611,55523,95311,5,95,109
308613,645114,95311,5,31,109
308618,768828,95311,5,200,109
308619,1056692,95311,4,268,109
308627,1418189,95311,5,23,109
308630,98165,95311,5,59,109
308633,491979,95311,5,57,109
308640,106608,95311,5,31,109
308645,534554,95311,5,56,109
308647,192852,95311,5,39,109
308648,171084,95311,5,140,109
308649,1701315,95311,5,209,109
308650,357723,95311,5,38,109
308652,288985,95311,5,30,109
308653,28177,95311,5,555,109
308654,1330315,95311,5,33,109
308655,68460,95311,5,467,109
308656,373018,95311,5,76,109
308660,356850,95311,5,51,109
308662,339260,95311,5,400,109
308762,68460,94654,5,467,21
308764,57437,94654,5,78,21
308765,357358,94654,5,144,21
308766,361489,94654,5,34,21
308767,158086,94654,5,697,21
308768,27783,94654,4,432,21
308769,358698,94654,4,130,21
308770,649173,94654,5,39,21
308771,818109,94654,5,30,21
308773,709541,94654,5,51,21
308774,149415,94654,3,173,21
308775,663997,94654,5,207,21
308777,440324,94654,4,454,21
308835,27395,27652,5,127,71
308837,8688,27652,5,754,71
308840,37779,27652,5,623,71
308841,51931,27652,4,79,71
308842,53378,27652,5,38,71
308843,58038,27652,5,293,71
308844,20371,27652,5,138,71
308845,110210,27652,5,74,71
308846,169850,27652,5,38,71
308847,67243,27652,4,74,71
308848,35526,27652,5,317,71
308849,31499,27652,4,154,71
308850,57256,27652,4,169,71
308859,243474,27652,5,59,71
308860,46660,27652,4,168,71
308862,470351,27652,3,350,71
308863,883837,27652,5,30,71
308864,1173385,27652,5,36,71
308865,474322,27652,5,140,71
308870,578914,27652,5,115,71
308871,346860,27652,5,116,71
308872,213139,27652,5,526,71
308873,198154,27652,4,473,71
308874,705251,27652,5,572,71
308875,157167,27652,5,191,71
308876,228458,27652,5,489,71
308877,28177,27652,4,555,71
308878,317719,27652,5,23,71
308879,251917,27652,5,429,71
308880,1108749,27652,5,38,71
308881,526666,27652,5,528,71
308882,137302,27652,5,194,71
308883,58104,27652,5,2050,71
308884,242766,27652,5,480,71
308887,498271,27652,4,1800,71
308888,226863,27652,5,1877,71
308889,430471,27652,4,463,71
308890,482376,27652,4,1050,71
308894,199020,27652,5,200,71
308897,1522598,27652,5,38,71
308899,244595,27652,5,53,71
308901,908175,27652,5,20,71
308904,1361848,27652,5,20,71
309047,203717,114679,5,68,22
309048,199708,114679,5,66,22
309049,225096,114679,5,72,22
309050,231198,114679,5,77,22
309051,156653,114679,5,81,22
309052,324621,114679,4,219,22
309053,388414,114679,3,55,22
309056,35106,114679,5,110,22
309057,633027,114679,5,75,22
309058,191533,114679,5,305,22
309059,755285,114679,4,59,22
309062,13796,114679,5,203,22
309065,280166,114679,4,197,22
309066,583193,114679,5,84,22
309068,515278,114679,5,79,22
309083,173838,11119,5,52,20
309085,230258,11119,5,198,20
309097,116429,11119,5,24,20
309117,324621,286900,5,219,20
309118,742173,286900,5,30,20
309189,322548,146183,5,76,21
309194,841067,146183,1,21,21
309203,156783,146183,4,47,21
309208,384210,146183,5,34,21
309268,37449,101967,5,3743,26
309269,37036,101967,4,300,26
309270,95743,101967,5,1491,26
309271,92385,101967,4,179,26
309273,183964,101967,5,195,26
309274,99624,101967,5,88,26
309275,126104,101967,3,231,26
309278,54697,101967,4,158,26
309282,936998,101967,5,29,26
309290,266635,101967,5,685,26
309291,1179225,101967,5,944,26
309312,35140,52190,5,195,25
309313,27961,52190,5,74,25
309315,67835,52190,5,92,25
309316,80778,52190,5,46,25
309318,38865,52190,5,36,25
309320,56112,52190,5,367,25
309322,166019,52190,5,44,25
309323,24386,52190,5,312,25
309324,50509,52190,4,426,25
309325,49918,52190,5,48,25
309326,355637,52190,2,130,25
309327,122878,52190,3,81,25
309328,53932,52190,5,909,25
309329,456799,52190,5,42,25
309331,362983,52190,5,274,25
309332,140132,52190,5,1109,25
309334,789516,52190,3,250,25
309335,91584,52190,5,117,25
309370,227607,42292,5,274,122
309371,41578,42292,5,712,122
309372,22724,42292,5,45,122
309375,35848,42292,5,76,122
309376,37072,42292,5,28,122
309377,51292,42292,5,38,122
309382,84386,42292,2,43,122
309383,22655,42292,1,81,122
309384,131807,42292,5,43,122
309385,101732,42292,5,350,122
309386,137231,42292,1,37,122
309390,149415,42292,5,173,122
309391,229619,42292,5,141,122
309392,327600,42292,5,73,122
309394,53959,42292,5,252,122
309396,101919,42292,5,54,122
309398,173314,42292,5,210,122
309406,332909,42292,5,68,122
309408,416758,42292,5,38,122
309409,232480,42292,4,146,122
309410,757856,42292,4,22,122
309412,581224,42292,4,33,122
309413,115088,42292,5,55,122
309414,626096,42292,4,85,122
309416,99624,42292,5,88,122
309417,140008,42292,4,143,122
309418,39334,42292,5,157,122
309419,262312,42292,5,170,122
309422,1028382,42292,5,24,122
309423,140132,42292,5,1109,122
309425,789516,42292,5,250,122
309426,142414,42292,5,24,122
309427,229052,42292,5,42,122
309430,368897,42292,5,52,122
309434,1974537,42292,5,23,122
309435,470351,42292,5,350,122
309436,98919,42292,5,186,122
309437,278639,42292,5,144,122
309441,218535,42292,3,272,122
309442,1179225,42292,4,944,122
309448,305531,42292,5,1683,122
309470,2001362355,42292,5,52,122
309482,2001330613,42292,5,22,122
309488,2123645,42292,5,228,122
309532,20754,17762,5,333,28
309533,31364,17762,5,47,28
309534,122276,17762,5,44,28
309535,37183,17762,0,28,28
309538,149415,17762,4,173,28
309539,146426,17762,5,73,28
309540,268058,17762,5,101,28
309542,135377,17762,2,73,28
309543,208455,17762,5,52,28
309544,53932,17762,4,909,28
309549,520150,17762,4,173,28
309550,330545,17762,5,528,28
309552,1015482,17762,5,71,28
309556,1609858,17762,4,146,28
309557,166294,17762,5,135,28
309789,383795,106670,5,87,26
309790,383346,106670,5,3340,26
309795,60031,106670,5,26,26
309828,618715,217948,5,95,20
309829,131126,217948,5,1341,20
309830,428885,217948,5,982,20
309831,51011,217948,4,276,20
309832,186070,217948,5,147,20
309834,289680,217948,4,36,20
309835,870390,217948,4,32,20
309837,1122161,217948,5,105,20
309839,8629,217948,4,425,20
309841,437294,217948,5,22,20
309842,185446,217948,4,303,20
309843,992845,217948,5,92,20
309844,1365025,217948,0,196,20
309934,402057,197575,4,34,24
309935,555701,197575,5,40,24
309939,1056692,197575,4,268,24
309940,663997,197575,4,207,24
309942,315805,197575,5,27,24
309944,165933,197575,4,258,24
310027,51109,85258,5,119,32
310029,7108,85258,5,205,32
310030,59780,85258,5,374,32
310033,149363,85258,5,599,32
310034,305523,85258,5,20,32
310035,357323,85258,5,62,32
310037,428885,85258,5,982,32
310039,288143,85258,5,33,32
310040,90767,85258,5,61,32
310048,74281,85258,5,155,32
310050,4601,85258,5,29,32
310054,1056692,85258,5,268,32
310094,15609,12115,5,22,20
310097,27452,12115,5,24,20
310099,31232,12115,4,81,20
310103,189616,12115,5,416,20
310104,199657,12115,5,78,20
310106,55578,12115,4,198,20
310109,111291,12115,5,66,20
310110,674484,12115,5,63,20
310111,176481,12115,3,85,20
310114,39835,206440,5,1360,22
310115,53959,206440,5,252,22
310116,119466,206440,5,427,22
310117,102058,206440,4,513,22
310118,356062,206440,5,421,22
310119,482933,206440,4,687,22
310120,351811,206440,5,323,22
310121,89831,206440,5,1936,22
310122,38643,206440,5,221,22
310123,131674,206440,5,536,22
310124,171790,206440,5,896,22
310125,422893,206440,4,1085,22
310127,204024,206440,5,848,22
310128,1168148,206440,5,64,22
310129,140132,206440,5,1109,22
310130,779699,206440,5,249,22
310131,166642,206440,5,1197,22
310132,542159,206440,5,1211,22
310133,461834,206440,5,1046,22
310134,65502,206440,5,563,22
310135,103876,206440,5,391,22
310253,259154,100227,5,30,27
310254,206722,100227,5,197,27
310255,35526,100227,5,317,27
310256,124030,100227,5,29,27
310257,51011,100227,5,276,27
310258,65197,100227,5,321,27
310259,29782,100227,5,661,27
310260,195750,100227,5,89,27
310261,288143,100227,5,33,27
310263,185446,100227,4,303,27
310264,78213,100227,5,45,27
310265,55380,100227,5,209,27
310266,131674,100227,5,536,27
310268,96177,100227,5,419,27
310269,140132,100227,5,1109,27
310270,417332,100227,5,33,27
310271,556011,100227,5,44,27
310272,362986,100227,5,20,27
310274,292812,100227,5,50,27
310276,35093,100227,5,31,27
310277,260911,100227,5,104,27
310278,126440,100227,5,1045,27
310381,114027,22513,5,255,25
310382,71421,22513,5,21,25
310383,37868,22513,4,192,25
310385,28442,22513,5,48,25
310387,302094,22513,4,200,25
310388,190402,22513,4,31,25
310389,485109,22513,4,223,25
310394,20480,22513,5,334,25
310395,39261,22513,5,22,25
310396,705251,22513,5,572,25
310397,166642,22513,5,1197,25
310400,23119,22513,5,156,25
310445,147027,102718,5,195,22
310447,18391,102718,5,395,22
310449,174991,102718,4,213,22
310450,457829,102718,5,27,22
310451,453216,102718,5,47,22
310452,815198,102718,5,90,22
310454,675265,102718,5,38,22
310456,54067,102718,5,54,22
310459,134624,102718,5,155,22
310563,39835,69753,5,1360,51
310564,64934,69753,5,82,51
310566,111163,69753,5,38,51
310567,25941,69753,5,76,51
310569,89831,69753,5,1936,51
310570,8629,69753,5,425,51
310571,108843,69753,5,37,51
310575,90355,69753,5,52,51
310576,186487,69753,5,42,51
310577,177085,69753,5,37,51
310578,208455,69753,5,52,51
310579,358974,69753,5,25,51
310580,37036,69753,5,300,51
310581,71463,69753,3,26,51
310582,402559,69753,5,204,51
310583,216320,69753,5,96,51
310586,146047,69753,5,201,51
310587,269521,69753,5,304,51
310590,290107,69753,4,149,51
310591,641076,69753,4,20,51
310592,327989,69753,5,61,51
310593,49168,69753,5,92,51
310596,156526,69753,5,63,51
310597,61569,69753,5,137,51
310598,720912,69753,5,132,51
310599,394077,69753,4,325,51
310600,90086,69753,5,92,51
310601,55221,69753,5,163,51
310602,578353,69753,5,38,51
310603,414776,69753,5,21,51
310605,1198491,69753,5,24,51
310606,992845,69753,5,92,51
310607,428060,69753,4,67,51
310608,56463,69753,5,300,51
310610,928301,69753,4,97,51
310612,80980,69753,5,57,51
310723,9869,106872,5,669,55
310724,68960,106872,5,483,55
310725,68460,106872,5,467,55
310726,130395,106872,5,27,55
310727,176615,106872,5,1392,55
310728,128473,106872,5,2171,55
310729,31261,106872,5,35,55
310730,125411,106872,5,90,55
310731,90767,106872,5,61,55
310733,51011,106872,5,276,55
310734,67243,106872,5,74,55
310735,40620,106872,5,70,55
310737,192972,106872,5,38,55
310738,231054,106872,5,168,55
310739,157102,106872,5,103,55
310740,235751,106872,5,27,55
310741,177933,106872,5,188,55
310743,173314,106872,5,210,55
310744,252816,106872,4,171,55
310745,241140,106872,5,87,55
310747,359936,106872,4,102,55
310749,250031,106872,4,191,55
310751,102672,106872,5,81,55
310752,449929,106872,4,54,55
310753,143946,106872,4,26,55
310757,355637,106872,4,130,55
310758,654460,106872,5,26,55
310759,283474,106872,5,47,55
310760,434907,106872,5,20,55
310763,158086,106872,5,697,55
310764,709542,106872,5,61,55
310765,486718,106872,4,71,55
310768,242809,106872,5,75,55
310769,64583,106872,5,201,55
310771,169712,106872,4,123,55
310772,53932,106872,4,909,55
310773,143721,106872,5,286,55
310774,173579,106872,5,667,55
310777,1488517,106872,5,26,55
311035,29956,54311,5,116,26
311036,16459,54311,5,32,26
311037,51931,54311,5,79,26
311038,31364,54311,5,47,26
311043,198580,54311,4,27,26
311044,88378,54311,5,264,26
311045,34834,54311,5,29,26
311048,164610,54311,5,162,26
311049,331557,54311,3,156,26
311050,322381,54311,4,148,26
311051,894666,54311,5,49,26
311052,625696,54311,4,157,26
311053,470351,54311,5,350,26
311055,214991,54311,5,55,26
311056,219318,54311,4,164,26
311059,1657616,54311,5,50,26
311060,173579,54311,5,667,26
311080,2204786,496591,5,24,25
311084,2201427,496591,5,36,25
311086,2198132,496591,5,29,25
311089,1592049,496591,5,24,25
311092,914360,496591,5,26,25
311097,306726,496591,5,26,25
311104,230557,84873,5,120,36
311105,20754,84873,5,333,36
311106,36944,84873,5,257,36
311107,86318,84873,5,419,36
311108,54678,84873,5,539,36
311109,190628,84873,5,20,36
311110,129958,84873,5,233,36
311112,185446,84873,5,303,36
311113,160974,84873,5,770,36
311114,8688,84873,5,754,36
311115,53932,84873,5,909,36
311117,130133,84873,5,101,36
311118,135887,84873,2,191,36
311119,166019,84873,5,44,36
311120,283251,84873,4,304,36
311121,52125,84873,4,183,36
311122,332909,84873,5,68,36
311123,320870,84873,4,70,36
311125,145352,84873,5,623,36
311126,260911,84873,5,104,36
311127,36128,84873,5,195,36
311128,240552,84873,5,369,36
311129,470351,84873,4,350,36
311130,298447,84873,4,121,36
311131,368078,84873,5,99,36
311132,32143,84873,5,90,36
311133,426903,84873,5,127,36
311134,125388,84873,5,673,36
311137,653438,84873,5,847,36
311138,140132,84873,5,1109,36
311249,173314,42176,4,210,36
311262,616152,42176,5,37,36
311263,61525,42176,5,29,36
311264,11176,42176,5,215,36
311266,51931,42176,4,79,36
311267,390058,42176,5,46,36
311270,384918,42176,5,42,36
311366,39301,162387,5,127,24
311368,228458,162387,5,489,24
311369,303446,162387,5,27,24
311374,431716,162387,5,55,24
311375,457907,162387,5,89,24
311376,286851,162387,5,108,24
311377,469903,162387,4,580,24
311378,1179773,162387,5,53,24
311379,407007,162387,5,308,24
311380,226066,162387,5,722,24
311382,369715,162387,3,1611,24
311384,969481,162387,4,98,24
311387,2001102678,162387,5,85,24
311451,56112,6449,5,367,39
311452,157248,6449,5,64,39
311453,101823,6449,5,876,39
311454,33443,6449,5,56,39
311455,53932,6449,5,909,39
311456,124249,6449,5,586,39
311462,334060,6449,5,21,39
311466,335614,6449,5,92,39
311467,232669,6449,5,223,39
311468,192581,6449,5,550,39
311469,89831,6449,5,1936,39
311470,130513,6449,5,32,39
311472,346860,6449,5,116,39
311473,9579,6449,5,67,39
311474,593513,6449,5,233,39
311475,1144511,6449,5,20,39
311476,367364,6449,5,20,39
311477,297761,6449,5,37,39
311478,68460,6449,5,467,39
311480,219653,6449,4,20,39
311481,32058,6449,4,207,39
311484,126440,6449,5,1045,39
312029,477972,304604,5,76,50
312030,209318,304604,5,57,50
312031,237123,304604,5,324,50
312036,214008,304604,5,44,50
312038,673444,304604,4,238,50
312040,518581,304604,4,110,50
312041,219618,304604,5,23,50
312042,486648,304604,5,89,50
312043,463202,304604,5,321,50
312044,663997,304604,5,207,50
312049,57101,304604,5,104,50
312050,13796,304604,5,203,50
312051,67009,304604,0,20,50
